month,aluminum,cobalt,copper,iron ore,lead,molybdenum,nickel,tin,uranium,zinc,dt_ym,dt_y,dt_m
Jan 2018,2209.72727272727,77293.5227272727,7065.85227272727,75.7826086956522,2584.09090909091,15635.5454545455,12864.875,20696.9090909091,23.3695652173913,3441.52272727273,2018-01-01,2018,1
Feb 2018,2181.7875,80792.6,7006.525,77.65,2581.0625,15630.4,13595.875,21651.55,21.7625,3532.9,2018-02-01,2018,2
Mar 2018,2069.2380952381,87614.9047619048,6799.17857142857,71.3181818181818,2390.0,19504.619047619,13392.5,21211.9404761905,21.7272727272727,3269.17857142857,2018-03-01,2018,3
Apr 2018,2254.6875,90782.5,6851.5125,66.3333333333333,2352.4125,24875.25,13938.1,21291.1,20.8452380952381,3188.05,2018-04-01,2018,4
May 2018,2299.66666666667,90250.0,6825.27380952381,66.6304347826087,2360.92857142857,24876.2380952381,14366.4880952381,20858.8333333333,21.9782608695652,3059.86904761905,2018-05-01,2018,5
Jun 2018,2237.61904761905,81188.0952380952,6965.85714285714,66.8571428571429,2436.28571428571,24882.3333333333,15105.6547619048,20660.5238095238,23.0714285714286,3088.57142857143,2018-06-01,2018,6
Jul 2018,2082.23863636364,70647.7272727273,6250.75,67.0454545454545,2207.02272727273,24884.3636363636,13793.8636363636,19729.7954545455,23.4159090909091,2656.125,2018-07-01,2018,7
Aug 2018,2051.51136363636,63302.2954545455,6051.04545454546,68.0217391304348,2053.53409090909,24895.3181818182,13411.3522727273,19228.7727272727,26.0478260869565,2512.0,2018-08-01,2018,8
Sep 2018,2026.4625,62210.325,6050.7625,68.8,2022.9125,24892.75,12510.35,18967.125,27.1075,2434.675,2018-09-01,2018,9
Oct 2018,2029.85869565217,60626.7826086957,6219.58695652174,72.0217391304348,1987.55434782609,24883.9565217391,12314.9130434783,19121.4782608696,27.5086956521739,2673.67391304348,2018-10-01,2018,10
Nov 2018,1938.51136363636,54962.9318181818,6195.92045454546,72.2954545454545,1937.11363636364,24884.8181818182,11239.7159090909,19064.8636363636,28.9340909090909,2595.69318181818,2018-11-01,2018,11
Dec 2018,1920.38157894737,55263.1578947368,6075.31578947368,68.9047619047619,1972.31578947368,24886.6315789474,10835.0789473684,19259.5789473684,28.7619047619048,2616.28947368421,2018-12-01,2018,12
Jan 2019,1853.71590909091,40704.5454545455,5939.10227272727,75.2,1997.13636363636,24881.3636363636,11523.0909090909,20457.75,28.7108695652174,2569.70454545455,2019-01-01,2019,1
Feb 2019,1862.9875,32100.0,6300.4875,87.59,2062.7875,24883.95,12685.225,21263.95,28.645,2707.1875,2019-02-01,2019,2
Mar 2019,1871.21428571429,31333.3333333333,6439.46428571429,87.0714285714286,2046.46428571429,26778.4447084395,13026.2738095238,21393.4047619048,27.202380952381,2850.59523809524,2019-03-01,2019,3
Apr 2019,1845.425,33500.0,6438.3625,94.5,1938.9875,26786.1648554629,12772.7875,20604.3,25.7045454545455,2932.65,2019-04-01,2019,4
May 2019,1781.2619047619,34166.6666666667,6017.90476190476,101.760869565217,1815.19047619048,26990.879813206,12016.3095238095,19523.9047619048,24.6847826086956,2742.80952380952,2019-05-01,2019,5
Jun 2019,1755.95,28809.0,5882.225,109.55,1899.7,27083.7889094125,11943.9375,19193.2,24.475,2601.225,2019-06-01,2019,6
Jul 2019,1796.98913043478,27340.3260869565,5941.19565217391,119.586956521739,1975.64130434783,25870.7672016083,13546.3043478261,17977.847826087,25.2282608695652,2446.51086956522,2019-07-01,2019,7
Aug 2019,1740.67857142857,30136.5714285714,5709.44047619048,93.5,2044.54761904762,26235.0092000007,15748.6428571429,16608.9880952381,25.2840909090909,2273.0119047619,2019-08-01,2019,8
Sep 2019,1753.5119047619,35720.4285714286,5759.25,92.2619047619048,2071.84523809524,26140.52537335,17656.880952381,16830.619047619,25.4119047619048,2331.55952380952,2019-09-01,2019,9
Oct 2019,1725.95652173913,35263.0869565217,5757.29782608696,88.5869565217391,2184.08695652174,24476.1037603953,17046.2173913043,16603.3913043478,24.9173913043478,2451.65217391304,2019-10-01,2019,10
Nov 2019,1774.78571428571,35510.1666666667,5859.95238095238,82.9047619047619,2021.15476190476,19679.931271037,15171.8095238095,16335.4761904762,24.9880952380952,2425.47619047619,2019-11-01,2019,11
Dec 2019,1771.38,33547.4625,6077.0625,90.9772727272727,1900.5375,20303.4720359165,13829.425,17141.05,25.625,2272.5375,2019-12-01,2019,12
Jan 2020,1773.09090909091,32213.0227272727,6031.20909090909,95.2173913043478,1923.93181818182,21302.6671342099,13506.8636363636,17029.1818181818,24.6413043478261,2354.30681818182,2020-01-01,2020,1
Feb 2020,1688.095,33542.075,5687.75,87.625,1872.5375,23154.049085967,12715.55,16480.3,24.6875,2113.2375,2020-02-01,2020,2
Mar 2020,1610.89090909091,31119.0454545455,5182.63181818182,88.6590909090909,1734.44136363636,20082.1078826591,11846.2272727273,15290.9090909091,24.6613636363636,1903.625,2020-03-01,2020,3
Apr 2020,1459.9345,29565.0,5057.972,83.75,1657.546,18173.8065832106,11804.0095,14952.8,29.9636363636364,1903.367,2020-04-01,2020,4
May 2020,1466.37157894737,29562.5921052632,5239.82631578947,91.3333333333333,1626.33526315789,19632.7446114114,12179.6052631579,15401.9184210526,33.5119047619048,1975.32263157895,2020-05-01,2020,5
Jun 2020,1568.57045454545,29074.3409090909,5754.59545454546,103.340909090909,1744.84318181818,18057.8634753252,12727.1522727273,16837.8409090909,33.0886363636364,2025.71454545455,2020-06-01,2020,6
